field_file,label,coverage_type,shape,noisy,pipe_type
sample_01704_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01705_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01706_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01707_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01708_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01709_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01710_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01711_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01712_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01713_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01714_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01715_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01716_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01717_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01718_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01719_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01720_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01721_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01722_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01723_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01724_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01725_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01726_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01727_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01728_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01729_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01730_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01731_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01732_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01733_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01734_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01735_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01736_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01737_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01738_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01739_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01740_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01741_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01742_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01743_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01744_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01745_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01746_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01747_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01748_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01749_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01750_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01751_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01752_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01753_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01754_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01755_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01756_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01757_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01758_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01759_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01760_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01761_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01762_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01763_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01764_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01765_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01766_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01767_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01768_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01769_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01770_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01771_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01772_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01773_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01774_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01775_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01776_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01777_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01778_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01779_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01780_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01781_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01782_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01783_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01784_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01785_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01786_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01787_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01788_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01789_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01790_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01791_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01792_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01793_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01794_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01795_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01796_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01797_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01798_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01799_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01800_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01801_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01802_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01803_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01804_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01805_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01806_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01807_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01808_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01809_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01810_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01811_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01812_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01813_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01814_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01815_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01816_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01817_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01818_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01819_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01820_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01821_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01822_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01823_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01824_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01825_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01826_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01827_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01828_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01829_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01830_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01831_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01832_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01833_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01834_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01835_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01836_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01837_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01838_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01839_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01840_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01841_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01842_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01843_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01844_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01845_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01846_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01847_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01848_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01849_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01850_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01851_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01852_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01853_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01854_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01855_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01856_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01857_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01858_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01859_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01860_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01861_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01862_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01863_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01864_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01865_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01866_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01867_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01868_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01869_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01870_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01871_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01872_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01873_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01874_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01875_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01876_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01877_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01878_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01879_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01880_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01881_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01882_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01883_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01884_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01885_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01886_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01887_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01888_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01889_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01890_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01891_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01892_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01893_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01894_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01895_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01896_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01897_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
sample_01898_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01899_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_01900_perfect_curved_noisy_field.npz,0,perfect,curved,True,single
